Keyword,TEDLIUM_SampleID,TEDLIUM_SET,MSWC_AudioID
many,29703,train,many/common_voice_en_534092.opus
like,29704,train,like/common_voice_en_41147.opus
groups,29705,train,groups/common_voice_en_19699088.opus
non,29706,train,non/common_voice_en_21307001.opus
largely,29707,train,largely/common_voice_en_21366912.opus
powerful,29708,train,powerful/common_voice_en_18070902.opus
access,29709,train,access/common_voice_en_21877464.opus
the,29710,train,the/common_voice_en_13015.opus
tend,29711,train,tend/common_voice_en_71216.opus
genome,29712,train,genome/common_voice_en_19720387.opus
pathogens,29713,train,pathogens/common_voice_en_21637466.opus
someone,29714,train,someone/common_voice_en_60762.opus
eighteen,29715,train,eighteen/common_voice_en_20008715.opus
working,29716,train,working/common_voice_en_601358.opus
might,29717,train,might/common_voice_en_44945.opus
possible,29718,train,possible/common_voice_en_20918415.opus
technologies,29719,train,technologies/common_voice_en_21321892.opus
and,29720,train,and/common_voice_en_17281056.opus
acting,29721,train,acting/common_voice_en_19664443.opus
it's,29722,train,it’s/common_voice_en_554651.opus
and,29723,train,and/common_voice_en_19697691.opus
only,29724,train,only/common_voice_en_19853707.opus
more,29725,train,more/common_voice_en_21284832.opus
conversation,29726,train,conversation/common_voice_en_695619.opus
solution,29727,train,solution/common_voice_en_505223.opus
just,29728,train,just/common_voice_en_18434142.opus
bargain,29729,train,bargain/common_voice_en_18577889.opus
get,29730,train,get/common_voice_en_183499.opus
and,29731,train,and/common_voice_en_19676294.opus
have,29732,train,have/common_voice_en_17362533.opus
prevent,29733,train,prevent/common_voice_en_18840320.opus
things,29734,train,things/common_voice_en_520958.opus
getting,29735,train,getting/common_voice_en_215532.opus
signed,29736,train,signed/common_voice_en_21738203.opus
room,29737,train,room/common_voice_en_683211.opus
exploding,29738,train,exploding/common_voice_en_19331369.opus
and,29739,train,and/common_voice_en_20679575__2.opus
morning,29740,train,morning/common_voice_en_19977353.opus
away,29741,train,away/common_voice_en_18348516.opus
there,29742,train,there/common_voice_en_558005.opus
all,29743,train,all/common_voice_en_20400203.opus
really,29744,train,really/common_voice_en_17261331.opus
but,29745,train,but/common_voice_en_17517019.opus
threat,29746,train,threat/common_voice_en_517375.opus
the,29747,train,the/common_voice_en_686525.opus
power,29748,train,power/common_voice_en_18598762.opus
arguably,29749,train,arguably/common_voice_en_20964001.opus
can,29750,train,can/common_voice_en_72653.opus
and,29751,train,and/common_voice_en_19443670.opus
the,29752,train,the/common_voice_en_13539525.opus
capital,29753,train,capital/common_voice_en_21179681.opus
big,29754,train,big/common_voice_en_20279304.opus
ten,29755,train,ten/common_voice_en_519783.opus
been,29756,train,been/common_voice_en_18852983.opus
least,29757,train,least/common_voice_en_18581091.opus
come,29758,train,come/common_voice_en_2699.opus
was,29759,train,was/common_voice_en_100515.opus
the,29760,train,the/common_voice_en_496651__2.opus
say,29761,train,say/common_voice_en_575235.opus
advanced,29762,train,advanced/common_voice_en_20675745.opus
confidence,29763,train,confidence/common_voice_en_18498975.opus
that,29764,train,that/common_voice_en_18450419.opus
about,29765,train,about/common_voice_en_18994866.opus
raw,29766,train,raw/common_voice_en_20116849.opus
practical,29767,train,practical/common_voice_en_486989.opus
that,29768,train,that/common_voice_en_19025877.opus
for,29769,train,for/common_voice_en_207574.opus
twenty,29770,train,twenty/common_voice_en_693360.opus
the,29771,train,the/common_voice_en_591764.opus
with,29772,train,with/common_voice_en_540843.opus
have,29773,train,have/common_voice_en_17965561.opus
when,29774,train,when/common_voice_en_549046.opus
the,29775,train,the/common_voice_en_21832954.opus
time,29776,train,time/common_voice_en_18773665.opus
predictable,29777,train,predictable/common_voice_en_19123501.opus
the,29778,train,the/common_voice_en_20244995__2.opus
great,29779,train,great/common_voice_en_20829775.opus
computer,29780,train,computer/common_voice_en_678734.opus
the,29781,train,the/common_voice_en_20311114__2.opus
i'm,29782,train,i’m/common_voice_en_18253299.opus
environmental,29783,train,environmental/common_voice_en_20707039.opus
the,29784,train,the/common_voice_en_18959807__2.opus
address,29785,train,address/common_voice_en_8746.opus
population,29786,train,population/common_voice_en_19130538.opus
want,29787,train,want/common_voice_en_17292103.opus
efficient,29788,train,efficient/common_voice_en_20150384.opus
the,29789,train,the/common_voice_en_19695371.opus
new,29790,train,new/common_voice_en_18711056.opus
for,29791,train,for/common_voice_en_22448.opus
that,29792,train,that/common_voice_en_211609.opus
they,29793,train,they/common_voice_en_18840795.opus
fifteen,29794,train,fifteen/common_voice_en_20282564.opus
discovered,29795,train,discovered/common_voice_en_19433642.opus
the,29796,train,the/common_voice_en_20613925__2.opus
material,29797,train,material/common_voice_en_20096980.opus
very,29798,train,very/common_voice_en_197648.opus
kevlar,29799,train,kevlar/common_voice_en_641610.opus
them,29800,train,them/common_voice_en_514431.opus
shine,29801,train,shine/common_voice_en_495433.opus
light,29802,train,light/common_voice_en_19118496.opus
one,29803,train,one/common_voice_en_17263385.opus
can,29804,train,can/common_voice_en_20353881.opus
direction,29805,train,direction/common_voice_en_581443.opus
like,29806,train,like/common_voice_en_74776.opus
world,29807,train,world/common_voice_en_18253570.opus
and,29808,train,and/common_voice_en_203429.opus
things,29809,train,things/common_voice_en_18408381.opus
more,29810,train,more/common_voice_en_21686793.opus
inside,29811,train,inside/common_voice_en_606734.opus
materials,29812,train,materials/common_voice_en_20183403.opus
can,29813,train,can/common_voice_en_6635555.opus
work,29814,train,work/common_voice_en_19982551.opus
pollution,29815,train,pollution/common_voice_en_20890842.opus
making,29816,train,making/common_voice_en_563717.opus
raised,29817,train,raised/common_voice_en_21929613.opus
dollars,29818,train,dollars/common_voice_en_88109.opus
believe,29819,train,believe/common_voice_en_80515.opus
these,29820,train,these/common_voice_en_18724385.opus
things,29821,train,things/common_voice_en_216198.opus
that,29822,train,that/common_voice_en_653672.opus
fund,29823,train,fund/common_voice_en_19369510.opus
work,29824,train,work/common_voice_en_21652200.opus
was,29825,train,was/common_voice_en_11351841.opus
fund,29826,train,fund/common_voice_en_624267.opus
dangerous,29827,train,dangerous/common_voice_en_20520348.opus
and,29828,train,and/common_voice_en_593777.opus
and,29829,train,and/common_voice_en_220325.opus
find,29830,train,find/common_voice_en_539388.opus
there,29831,train,there/common_voice_en_18526553.opus
buried,29832,train,buried/common_voice_en_19745461.opus
the,29833,train,the/common_voice_en_20009179__2.opus
well,29834,train,well/common_voice_en_659616.opus
need,29835,train,need/common_voice_en_157656.opus
quickly,29836,train,quickly/common_voice_en_18711146.opus
quickly,29837,train,quickly/common_voice_en_18052221.opus
vaccines,29838,train,vaccines/common_voice_en_17762803.opus
strains,29839,train,strains/common_voice_en_19658984.opus
really,29840,train,really/common_voice_en_17272083.opus
difference,29841,train,difference/common_voice_en_21244209.opus
fund,29842,train,fund/common_voice_en_19613178.opus
the,29843,train,the/common_voice_en_182550.opus
address,29844,train,address/common_voice_en_19979833.opus
solve,29845,train,solve/common_voice_en_54197.opus
that,29846,train,that/common_voice_en_203988.opus
because,29847,train,because/common_voice_en_146309.opus
management,29848,train,management/common_voice_en_18816712__2.opus
technology,29849,train,technology/common_voice_en_20096715.opus
amount,29850,train,amount/common_voice_en_22243996.opus
people,29851,train,people/common_voice_en_20498730.opus
need,29852,train,need/common_voice_en_17589092.opus
for,29853,train,for/common_voice_en_17291167.opus
strong,29854,train,strong/common_voice_en_20877675.opus
away,29855,train,away/common_voice_en_547113.opus
people,29856,train,people/common_voice_en_588725.opus
have,29857,train,have/common_voice_en_110524.opus
more,29858,train,more/common_voice_en_19799325.opus
could,29859,train,could/common_voice_en_594034.opus
actions,29860,train,actions/common_voice_en_668152.opus
which,29861,train,which/common_voice_en_20699174.opus
outcomes,29862,train,outcomes/common_voice_en_19640484.opus
focus,29863,train,focus/common_voice_en_20856533.opus
want,29864,train,want/common_voice_en_113861.opus
could,29865,train,could/common_voice_en_17273777.opus
risk,29866,train,risk/common_voice_en_18859043.opus
now,29867,train,now/common_voice_en_697639.opus
planned,29868,train,planned/common_voice_en_18935232.opus
i'll,29869,train,i’ll/common_voice_en_201161.opus
last,29870,train,last/common_voice_en_19841043.opus
completely,29871,train,completely/common_voice_en_18862310.opus
the,29872,train,the/common_voice_en_21333187.opus
fantastic,29873,train,fantastic/common_voice_en_18497482.opus
large,29874,train,large/common_voice_en_59779.opus
thing,29875,train,thing/common_voice_en_604593.opus
you,29876,train,you/common_voice_en_17255421.opus
looking,29877,train,looking/common_voice_en_18508871.opus
endurance,29878,train,endurance/common_voice_en_19898662.opus
value,29879,train,value/common_voice_en_467581.opus
ability,29880,train,ability/common_voice_en_21329571.opus
have,29881,train,have/common_voice_en_110347.opus
cave,29882,train,cave/common_voice_en_18997594.opus
that,29883,train,that/common_voice_en_21062796.opus
it's,29884,train,it’s/common_voice_en_572522.opus
try,29885,train,try/common_voice_en_17376452.opus
some,29886,train,some/common_voice_en_17275256.opus
moist,29887,train,moist/common_voice_en_18480102.opus
mention,29888,train,mention/common_voice_en_21793351.opus
it's,29889,train,it’s/common_voice_en_97014.opus
places,29890,train,places/common_voice_en_19392867.opus
and,29891,train,and/common_voice_en_18459526.opus
got,29892,train,got/common_voice_en_456156.opus
clip,29893,train,clip/common_voice_en_17844678.opus
now,29894,train,now/common_voice_en_20996074.opus
were,29895,train,were/common_voice_en_17389582.opus
movies,29896,train,movies/common_voice_en_17505501.opus
kind,29897,train,kind/common_voice_en_531184.opus
there,29898,train,there/common_voice_en_62804.opus
monster,29899,train,monster/common_voice_en_22033571.opus
team,29900,train,team/common_voice_en_687251.opus
feet,29901,train,feet/common_voice_en_18351926.opus
lead,29902,train,lead/common_voice_en_21151791.opus
you,29903,train,you/common_voice_en_17447742.opus
it's,29904,train,it’s/common_voice_en_688510.opus
really,29905,train,really/common_voice_en_42405.opus
gone,29906,train,gone/common_voice_en_20919753.opus
some,29907,train,some/common_voice_en_19133.opus
and,29908,train,and/common_voice_en_22030290.opus
about,29909,train,about/common_voice_en_683367.opus
from,29910,train,from/common_voice_en_20177163.opus
was,29911,train,was/common_voice_en_19546368.opus
springs,29912,train,springs/common_voice_en_21721784.opus
every,29913,train,every/common_voice_en_19022698.opus
year,29914,train,year/common_voice_en_20475165.opus
cave,29915,train,cave/common_voice_en_19613686__2.opus
door,29916,train,door/common_voice_en_18593531.opus
europa,29917,train,europa/common_voice_en_19453985.opus
called,29918,train,called/common_voice_en_618046.opus
earth,29919,train,earth/common_voice_en_620864.opus
cameron,29920,train,cameron/common_voice_en_20511498.opus
the,29921,train,the/common_voice_en_75015.opus
the,29922,train,the/common_voice_en_20453790__2.opus
reach,29923,train,reach/common_voice_en_65242.opus
terrain,29924,train,terrain/common_voice_en_19843829.opus
find,29925,train,find/common_voice_en_98625.opus
have,29926,train,have/common_voice_en_621195.opus
the,29927,train,the/common_voice_en_696253.opus
the,29928,train,the/common_voice_en_20590491.opus
need,29929,train,need/common_voice_en_17551272.opus
make,29930,train,make/common_voice_en_18526057.opus
alien,29931,train,alien/common_voice_en_41539.opus
know,29932,train,know/common_voice_en_528121.opus
the,29934,train,the/common_voice_en_244261.opus
years,29935,train,years/common_voice_en_20783446.opus
the,29936,train,the/common_voice_en_19412382.opus
got,29937,train,got/common_voice_en_183417.opus
onboard,29938,train,onboard/common_voice_en_20234968.opus
this,29939,train,this/common_voice_en_109472.opus
and,29940,train,and/common_voice_en_117153.opus
you,29941,train,you/common_voice_en_212628.opus
field,29942,train,field/common_voice_en_648560.opus
are,29943,train,are/common_voice_en_18475904.opus
for,29944,train,for/common_voice_en_115087.opus
collection,29945,train,collection/common_voice_en_18765301.opus
wall,29946,train,wall/common_voice_en_594962.opus
vehicle,29947,train,vehicle/common_voice_en_18713222.opus
eyeball,29949,train,eyeball/common_voice_en_19624816.opus
what,29950,train,what/common_voice_en_17529842.opus
exploration,29951,train,exploration/common_voice_en_18645555.opus
meters,29952,train,meters/common_voice_en_21944910.opus
test,29953,train,test/common_voice_en_20269895.opus
two,29954,train,two/common_voice_en_18846885.opus
manned,29955,train,manned/common_voice_en_22226247.opus
announced,29956,train,announced/common_voice_en_519381.opus
result,29957,train,result/common_voice_en_21320691.opus
along,29958,train,along/common_voice_en_21753418.opus
see,29959,train,see/common_voice_en_580828.opus
and,29960,train,and/common_voice_en_162095.opus
that,29961,train,that/common_voice_en_18762766.opus
working,29962,train,working/common_voice_en_20233666.opus
privately,29963,train,privately/common_voice_en_19996832.opus
and,29964,train,and/common_voice_en_20835237__2.opus
the,29965,train,the/common_voice_en_150735__2.opus
like,29966,train,like/common_voice_en_643762.opus
space,29967,train,space/common_voice_en_20529887.opus
you,29968,train,you/common_voice_en_630908.opus
the,29969,train,the/common_voice_en_464961__2.opus
this,29970,train,this/common_voice_en_17717114.opus
propellant,29971,train,propellant/common_voice_en_20301339.opus
anything,29972,train,anything/common_voice_en_14090.opus
are,29973,train,are/common_voice_en_20286474.opus
you,29974,train,you/common_voice_en_17275768.opus
times,29975,train,times/common_voice_en_18577137.opus
ago,29976,train,ago/common_voice_en_74274.opus
hydrogen,29977,train,hydrogen/common_voice_en_21312690.opus
been,29978,train,been/common_voice_en_42504.opus
buried,29979,train,buried/common_voice_en_20989585.opus
millions,29980,train,millions/common_voice_en_17726482.opus
get,29981,train,get/common_voice_en_184108.opus
forces,29982,train,forces/common_voice_en_20260580.opus
have,29983,train,have/common_voice_en_21366701.opus
can,29984,train,can/common_voice_en_514281.opus
back,29985,train,back/common_voice_en_59459.opus
can,29986,train,can/common_voice_en_21877613.opus
further,29987,train,further/common_voice_en_20495644.opus
from,29988,train,from/common_voice_en_602001.opus
want,29989,train,want/common_voice_en_18547707.opus
something,29990,train,something/common_voice_en_18130845.opus
done,29991,train,done/common_voice_en_628733.opus
than,29992,train,than/common_voice_en_19520076.opus
try,29993,train,try/common_voice_en_672314.opus
return,29994,train,return/common_voice_en_593152.opus
cortez,29995,train,cortez/common_voice_en_21511012.opus
going,29996,train,going/common_voice_en_18066487.opus
get,29997,train,get/common_voice_en_51695.opus
off,29998,train,off/common_voice_en_127944.opus
trillion,29999,train,trillion/common_voice_en_18318554.opus
off,30000,train,off/common_voice_en_673357.opus
low,30001,train,low/common_voice_en_18130439.opus
magical,30002,train,magical/common_voice_en_20183915.opus
new,30003,train,new/common_voice_en_19730398.opus
lewis,30004,train,lewis/common_voice_en_19226597.opus
the,30005,train,the/common_voice_en_17457137.opus
ambiguities,30006,train,ambiguities/common_voice_en_17489458.opus
close,30007,train,close/common_voice_en_18764577.opus
ted,30008,train,ted/common_voice_en_19540771.opus
making,30009,train,making/common_voice_en_45031.opus
individuals,30010,train,individuals/common_voice_en_19624089.opus
it's,30011,train,it’s/common_voice_en_527119.opus
out,30012,train,out/common_voice_en_18466848.opus
because,30013,train,because/common_voice_en_18618218.opus
after,30014,train,after/common_voice_en_559183.opus
for,30015,train,for/common_voice_en_484723.opus
few,30016,train,few/common_voice_en_538732.opus
kid,30017,train,kid/common_voice_en_18772713.opus
tough,30018,train,tough/common_voice_en_22236672.opus
and,30019,train,and/common_voice_en_192517.opus
school,30020,train,school/common_voice_en_20777077.opus
it's,30021,train,it’s/common_voice_en_219595.opus
life,30022,train,life/common_voice_en_19350421.opus
the,30023,train,the/common_voice_en_19716398.opus
that,30024,train,that/common_voice_en_627003.opus
that,30025,train,that/common_voice_en_17279636.opus
high,30026,train,high/common_voice_en_574870.opus
presence,30027,train,presence/common_voice_en_18865214.opus
school,30028,train,school/common_voice_en_19762269.opus
i'm,30029,train,i’m/common_voice_en_684013.opus
said,30030,train,said/common_voice_en_191408.opus
neighborhood,30031,train,neighborhood/common_voice_en_21284718.opus
i'm,30032,train,i’m/common_voice_en_20677479__2.opus
the,30033,train,the/common_voice_en_457974.opus
and,30034,train,and/common_voice_en_97757.opus
steel,30035,train,steel/common_voice_en_19092800.opus
very,30036,train,very/common_voice_en_203932.opus
guild,30037,train,guild/common_voice_en_22151110.opus
adopted,30038,train,adopted/common_voice_en_20183182.opus
guild,30039,train,guild/common_voice_en_20857626.opus
are,30040,train,are/common_voice_en_19100292.opus
and,30041,train,and/common_voice_en_567834.opus
kid,30042,train,kid/common_voice_en_59678.opus
and,30043,train,and/common_voice_en_195210.opus
come,30044,train,come/common_voice_en_90735.opus
version,30045,train,version/common_voice_en_19046555.opus
built,30046,train,built/common_voice_en_21803461.opus
the,30047,train,the/common_voice_en_84605__2.opus
the,30048,train,the/common_voice_en_19638138.opus
put,30049,train,put/common_voice_en_17270092.opus
people,30050,train,people/common_voice_en_523475.opus
you,30051,train,you/common_voice_en_651964.opus
attitude,30052,train,attitude/common_voice_en_21284959.opus
before,30053,train,before/common_voice_en_19942285.opus
turns,30054,train,turns/common_voice_en_481953.opus
hired,30055,train,hired/common_voice_en_18335289.opus
have,30056,train,have/common_voice_en_17754911.opus
making,30057,train,making/common_voice_en_21872569.opus
school,30058,train,school/common_voice_en_19745132.opus
steel,30059,train,steel/common_voice_en_18401655.opus
where,30060,train,where/common_voice_en_18019541.opus
tone,30061,train,tone/common_voice_en_22093925.opus
feel,30062,train,feel/common_voice_en_5170465.opus
flowers,30063,train,flowers/common_voice_en_20661045.opus
they're,30064,train,they’re/common_voice_en_19249435.opus
that,30065,train,that/common_voice_en_570695__2.opus
they,30066,train,they/common_voice_en_70979.opus
and,30067,train,and/common_voice_en_19717892.opus
bought,30068,train,bought/common_voice_en_692487.opus
kids,30069,train,kids/common_voice_en_18314051.opus
cost,30070,train,cost/common_voice_en_52408.opus
human,30071,train,human/common_voice_en_19900533.opus
was,30072,train,was/common_voice_en_20455527.opus
garbage,30073,train,garbage/common_voice_en_21363937.opus
called,30074,train,called/common_voice_en_19562452.opus
about,30075,train,about/common_voice_en_588024.opus
with,30076,train,with/common_voice_en_18617350.opus
add,30077,train,add/common_voice_en_526198.opus
trades,30078,train,trades/common_voice_en_20263624.opus
goals,30079,train,goals/common_voice_en_18731218.opus
reluctant,30080,train,reluctant/common_voice_en_20024281.opus
into,30081,train,into/common_voice_en_19667267.opus
program,30082,train,program/common_voice_en_20300560.opus
said,30083,train,said/common_voice_en_19283703.opus
kind,30084,train,kind/common_voice_en_22382214.opus
for,30085,train,for/common_voice_en_19371776.opus
dollar,30086,train,dollar/common_voice_en_18975151.opus
never,30087,train,never/common_voice_en_18319834.opus
this,30088,train,this/common_voice_en_17321418.opus
food,30089,train,food/common_voice_en_220203.opus
all,30090,train,all/common_voice_en_171974.opus
gourmet,30091,train,gourmet/common_voice_en_20275797.opus
discovered,30092,train,discovered/common_voice_en_20400327.opus
this,30093,train,this/common_voice_en_22008975.opus
together,30094,train,together/common_voice_en_21722117.opus
race,30095,train,race/common_voice_en_20135298.opus
environment,30096,train,environment/common_voice_en_639076.opus
behavior,30097,train,behavior/common_voice_en_22179357.opus
treat,30098,train,treat/common_voice_en_20203149.opus
months,30099,train,months/common_voice_en_18958081.opus
the,30100,train,the/common_voice_en_19802511.opus
class,30101,train,class/common_voice_en_19850633.opus
about,30102,train,about/common_voice_en_62319.opus
months,30103,train,months/common_voice_en_19551441.opus
pastry,30104,train,pastry/common_voice_en_688874.opus
average,30105,train,average/common_voice_en_20244927.opus
they,30106,train,they/common_voice_en_40082.opus
technicians,30107,train,technicians/common_voice_en_20242138.opus
and,30108,train,and/common_voice_en_18386.opus
for,30109,train,for/common_voice_en_656378.opus
come,30110,train,come/common_voice_en_160518.opus
analytical,30111,train,analytical/common_voice_en_18261484.opus
from,30112,train,from/common_voice_en_218221.opus
learn,30113,train,learn/common_voice_en_534610.opus
music,30114,train,music/common_voice_en_18464900.opus
you,30115,train,you/common_voice_en_161634.opus
travel,30116,train,travel/common_voice_en_18511030.opus
yourself,30117,train,yourself/common_voice_en_609023.opus
that,30118,train,that/common_voice_en_17287944.opus
spit,30119,train,spit/common_voice_en_212787.opus
not,30120,train,not/common_voice_en_18633941.opus
these,30121,train,these/common_voice_en_19381595.opus
deal,30122,train,deal/common_voice_en_17877014.opus
with,30123,train,with/common_voice_en_216800.opus
sunshine,30124,train,sunshine/common_voice_en_20909201.opus
week,30125,train,week/common_voice_en_20879051.opus
who,30126,train,who/common_voice_en_81802.opus
eight,30127,train,eight/common_voice_en_22080871.opus
wrong,30128,train,wrong/common_voice_en_20879805.opus
and,30129,train,and/common_voice_en_22229921.opus
year,30130,train,year/common_voice_en_17957873.opus
the,30131,train,the/common_voice_en_637782__2.opus
increases,30132,train,increases/common_voice_en_20110236.opus
can't,30133,train,can’t/common_voice_en_17279338.opus
every,30134,train,every/common_voice_en_45553.opus
mystery,30135,train,mystery/common_voice_en_195713.opus
are,30136,train,are/common_voice_en_19667807.opus
gordon,30137,train,gordon/common_voice_en_21138095.opus
there,30138,train,there/common_voice_en_18826452.opus
who,30139,train,who/common_voice_en_687608.opus
mosaic,30140,train,mosaic/common_voice_en_19953908.opus
who,30141,train,who/common_voice_en_19743387.opus
music,30142,train,music/common_voice_en_22236442.opus
photography,30143,train,photography/common_voice_en_91161.opus
work,30144,train,work/common_voice_en_601411.opus
boy,30145,train,boy/common_voice_en_165436.opus
gallery,30146,train,gallery/common_voice_en_19547557.opus
designed,30147,train,designed/common_voice_en_20092267.opus
get,30148,train,get/common_voice_en_115218.opus
years,30149,train,years/common_voice_en_21092801.opus
got,30150,train,got/common_voice_en_219458.opus
out,30151,train,out/common_voice_en_19259921.opus
you,30152,train,you/common_voice_en_635735.opus
the,30153,train,the/common_voice_en_20262803.opus
jones,30154,train,jones/common_voice_en_20049624.opus
opening,30155,train,opening/common_voice_en_18860865.opus
you,30156,train,you/common_voice_en_655842.opus
that,30157,train,that/common_voice_en_120895.opus
not,30158,train,not/common_voice_en_21996943.opus
people,30159,train,people/common_voice_en_639225.opus
mothers,30160,train,mothers/common_voice_en_20270979.opus
their,30161,train,their/common_voice_en_19131630.opus
the,30163,train,the/common_voice_en_20111337.opus
college,30164,train,college/common_voice_en_19858397.opus
see,30165,train,see/common_voice_en_674452.opus
behavior,30166,train,behavior/common_voice_en_20919677.opus
even,30167,train,even/common_voice_en_18403877.opus
room,30168,train,room/common_voice_en_19871910.opus
show,30169,train,show/common_voice_en_17848907.opus
that,30170,train,that/common_voice_en_653164.opus
computers,30171,train,computers/common_voice_en_17267892.opus
there's,30172,train,there’s/common_voice_en_537891.opus
technology,30173,train,technology/common_voice_en_19976738.opus
that's,30174,train,that’s/common_voice_en_18434862.opus
just,30175,train,just/common_voice_en_559931.opus
debut,30176,train,debut/common_voice_en_20068071.opus
our,30177,train,our/common_voice_en_18342323.opus
kind,30178,train,kind/common_voice_en_514318.opus
you,30179,train,you/common_voice_en_19242.opus
you'll,30180,train,you’ll/common_voice_en_19990827.opus
he's,30181,train,he’s/common_voice_en_20876145.opus
dizzy,30182,train,dizzy/common_voice_en_17296885.opus
here,30183,train,here/common_voice_en_68308.opus
dizzy,30184,train,dizzy/common_voice_en_17260877.opus
afternoon,30185,train,afternoon/common_voice_en_517866.opus
park,30186,train,park/common_voice_en_19959788.opus
and,30187,train,and/common_voice_en_19518848.opus
that,30188,train,that/common_voice_en_20117624.opus
want,30189,train,want/common_voice_en_536974.opus
give,30190,train,give/common_voice_en_20030.opus
support,30191,train,support/common_voice_en_18844012.opus
telling,30192,train,telling/common_voice_en_35713.opus
bass,30193,train,bass/common_voice_en_19729121.opus
hancock,30194,train,hancock/common_voice_en_22363622.opus
and,30195,train,and/common_voice_en_19468518.opus
the,30196,train,the/common_voice_en_20269798.opus
come,30197,train,come/common_voice_en_17388856.opus
middle,30198,train,middle/common_voice_en_162765.opus
have,30199,train,have/common_voice_en_17259257.opus
the,30200,train,the/common_voice_en_19455210__2.opus
came,30201,train,came/common_voice_en_104536.opus
and,30202,train,and/common_voice_en_514739.opus
they,30203,train,they/common_voice_en_19983087.opus
something,30204,train,something/common_voice_en_647169.opus
didn't,30205,train,didn’t/common_voice_en_44760.opus
the,30206,train,the/common_voice_en_21573439.opus
jazz,30207,train,jazz/common_voice_en_18707728.opus
the,30208,train,the/common_voice_en_19655070__2.opus
inner,30209,train,inner/common_voice_en_20208780.opus
place,30210,train,place/common_voice_en_614118.opus
republicans,30211,train,republicans/common_voice_en_20966464.opus
was,30212,train,was/common_voice_en_21320716.opus
jim,30213,train,jim/common_voice_en_19452855.opus
the,30214,train,the/common_voice_en_534962__2.opus
where,30215,train,where/common_voice_en_84728.opus
our,30216,train,our/common_voice_en_18152735.opus
who,30217,train,who/common_voice_en_632514.opus
our,30218,train,our/common_voice_en_17412212.opus
last,30219,train,last/common_voice_en_675236.opus
singing,30220,train,singing/common_voice_en_22094608.opus
that,30221,train,that/common_voice_en_610375.opus
laughter,30222,train,laughter/common_voice_en_18308460.opus
going,30223,train,going/common_voice_en_669619.opus
walked,30224,train,walked/common_voice_en_17572479.opus
medical,30225,train,medical/common_voice_en_19733605.opus
triple,30226,train,triple/common_voice_en_19520106.opus
fountain,30227,train,fountain/common_voice_en_22183947.opus
half,30228,train,half/common_voice_en_514901.opus
rent,30229,train,rent/common_voice_en_18322925.opus
association,30230,train,association/common_voice_en_20410737.opus
being,30231,train,being/common_voice_en_19180379.opus
october,30232,train,october/common_voice_en_532012.opus
grow,30233,train,grow/common_voice_en_17724322.opus
growing,30234,train,growing/common_voice_en_20139267.opus
handshake,30235,train,handshake/common_voice_en_22175346.opus
two,30236,train,two/common_voice_en_18909961.opus
states,30237,train,states/common_voice_en_20205145.opus
california,30238,train,california/common_voice_en_20241628.opus
high,30239,train,high/common_voice_en_585330.opus
there,30240,train,there/common_voice_en_18066380.opus
which,30241,train,which/common_voice_en_19131279.opus
buy,30242,train,buy/common_voice_en_54674.opus
and,30243,train,and/common_voice_en_111633.opus
and,30244,train,and/common_voice_en_17727512.opus
turned,30245,train,turned/common_voice_en_534104.opus
year,30246,train,year/common_voice_en_513762.opus
said,30247,train,said/common_voice_en_161571.opus
you,30248,train,you/common_voice_en_17541608.opus
that,30249,train,that/common_voice_en_543063.opus
act,30250,train,act/common_voice_en_20304650.opus
and,30251,train,and/common_voice_en_19471577.opus
francisco,30252,train,francisco/common_voice_en_685588.opus
the,30253,train,the/common_voice_en_19704067.opus
slide,30254,train,slide/common_voice_en_19376.opus
audience,30255,train,audience/common_voice_en_17735580.opus
one,30256,train,one/common_voice_en_17731136.opus
the,30257,train,the/common_voice_en_162289.opus
and,30258,train,and/common_voice_en_498160.opus
know,30259,train,know/common_voice_en_93955.opus
and,30260,train,and/common_voice_en_19493276.opus
and,30261,train,and/common_voice_en_20453638.opus
the,30262,train,the/common_voice_en_19968267.opus
acres,30263,train,acres/common_voice_en_19943028.opus
and,30264,train,and/common_voice_en_16409735.opus
and,30265,train,and/common_voice_en_21362331.opus
and,30266,train,and/common_voice_en_18089948.opus
came,30267,train,came/common_voice_en_21644405.opus
you,30268,train,you/common_voice_en_17300675.opus
and,30269,train,and/common_voice_en_17556230.opus
kids,30270,train,kids/common_voice_en_634087.opus
his,30271,train,his/common_voice_en_168865.opus
appreciation,30272,train,appreciation/common_voice_en_19789576.opus
build,30273,train,build/common_voice_en_42860.opus
the,30274,train,the/common_voice_en_20870729__2.opus
hunters,30275,train,hunters/common_voice_en_18348852.opus
build,30276,train,build/common_voice_en_18133658.opus
slides,30277,train,slides/common_voice_en_552380.opus
night,30278,train,night/common_voice_en_18049221.opus
was,30279,train,was/common_voice_en_18348794.opus
they,30280,train,they/common_voice_en_18833337.opus
she,30281,train,she/common_voice_en_20733699.opus
with,30282,train,with/common_voice_en_38742.opus
going,30283,train,going/common_voice_en_17269459.opus
pin,30284,train,pin/common_voice_en_18003821.opus
was,30285,train,was/common_voice_en_20891002.opus
pittsburgh,30286,train,pittsburgh/common_voice_en_20203455.opus
but,30287,train,but/common_voice_en_17380824.opus
showed,30288,train,showed/common_voice_en_678161.opus
quincy,30289,train,quincy/common_voice_en_21107036.opus
him,30290,train,him/common_voice_en_20101921.opus
